,Unnamed: 0,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th,second_price
61,61,soft floor,1923.0,115.25273010920436,346.99042408762915,0.0,0.0,0.0,0.0,3183.0,1923.0,0.015109517859004138,0.04173166217134805,0.0,0.0,0.0,0.0,0.30606060606060603,3.3437361521094866,12.063470039146097,4.5534570899101364e-05,9.404748472105832e-06,0
62,62,soft floor,1977.0,100.01770359129995,314.50370773061536,0.0,0.0,0.0,0.0,4000.0,1977.0,0.013822545200887595,0.039189153812152384,0.0,0.0,0.0,0.0,0.2993787890127985,3.4887395175523874,13.310104243038742,3.834451496764733e-05,7.769786173285604e-06,0
63,63,mixed strategy,1964.0,342.5,639.7725123429959,0.0,0.0,100.5,400.25,5721.0,1964.0,0.0530355072629239,0.08865363163094071,0.0,0.0,0.019975613390890986,0.06834349355794159,0.606242672919109,2.7599114051533538,9.239831542507737,0.0007536605460358499,0.0003166297478425932,0
64,64,mixed strategy,1981.0,344.55426552246337,649.9763303446591,0.0,0.0,89.0,388.0,6472.0,1981.0,0.0523872495492537,0.08929692624099131,0.0,0.0,0.019939384271813687,0.06005931784478497,0.7819696227339541,2.8489799662734003,10.224458356248023,0.000838181416819757,0.00038715261327417264,0
65,65,mixed strategy,1945.0,344.118766066838,620.1939484765043,0.0,0.0,107.0,388.0,5509.0,1945.0,0.053128775712118916,0.08844658036336707,0.0,0.0,0.020003306331625063,0.060070671378091876,0.7031226199543031,2.8316925013175824,10.306604032951366,0.000811668913948795,0.0003758028321984142,0
66,66,mixed strategy,1913.0,329.7192890747517,621.5014180895804,0.0,0.0,89.0,389.0,6716.0,1913.0,0.050174017371595984,0.08511965661079339,0.0,0.0,0.01983411467724486,0.06003638568829594,0.6531933899062081,2.9147271891519955,11.036194165423506,0.0007343864989808249,0.000330377715632162,0
67,67,mixed strategy,1918.0,293.0083420229405,523.3373841666753,0.0,0.0,65.5,368.0,5156.0,1918.0,0.04515919637497525,0.07251885622599022,0.0,0.0,0.014022251371850241,0.06004604376528199,0.6215792646172393,2.4436522316531355,7.221930631199659,0.00028180623154484586,9.594025770727309e-05,0
68,68,mixed strategy,1930.0,325.14248704663214,619.6902359241877,0.0,0.0,87.0,382.0,7447.0,1930.0,0.04908470692702393,0.08469496639405599,0.0,0.0,0.01993657137767255,0.060034870707345186,0.7690004130524577,3.1659006420027453,13.410042310101574,0.0008415652409906512,0.0004124637231150087,0
69,69,mixed strategy,1928.0,315.8739626556016,575.1464001586214,0.0,0.0,81.5,374.5,5723.0,1928.0,0.04845313502305233,0.08311587587495539,0.0,0.0,0.01902495342433498,0.060017292494289776,0.8520172696144112,3.123517474086675,13.829450707519731,0.0008004772305848037,0.0004251577770833154,0
70,70,mixed strategy,1947.0,329.62403697996916,591.9217360608606,0.0,0.0,99.0,399.0,6199.0,1947.0,0.049976520778380266,0.08103006146422423,0.0,0.0,0.019960438770005397,0.060098173120699726,0.728265977443609,2.7101684590335413,9.59538818510035,0.0005412447620357005,0.00022956717651585512,0
71,71,mixed strategy,1915.0,309.0365535248042,562.8463078587697,0.0,0.0,85.0,356.0,5277.0,1915.0,0.04833537575012182,0.0794145782946555,0.0,0.0,0.019934589627783838,0.06003076784818988,0.6164623467600701,2.652111769684017,8.493690239229556,0.00045566955200177596,0.0001691633262522005,0
0,0,second price,1940.0,954.7845360824742,895.4128248113014,1.0,300.75,703.0,1330.5,6503.0,1940.0,0.14466517488345554,0.11464189053070895,0.0001311131506490101,0.055862393912095215,0.11807689210646174,0.21013892817080235,0.7721453287197232,1.1802588410892605,1.5443063553937215,0.0007829194156498032,0.0002626380919375957,1
1,1,second price,1983.0,951.4735249621783,906.7191810252948,1.0,296.0,667.0,1319.0,6236.0,1983.0,0.14586124898425865,0.12039129472950726,0.00012924906294429367,0.054073108533354175,0.11678685897435898,0.20538002484783088,0.8571428571428571,1.3766776068165159,2.495938011740607,0.0011514563623766965,0.00047254582051276466,1
2,2,second price,1976.0,946.9792510121457,942.4414424677293,1.0,298.0,680.0,1298.25,8079.0,1976.0,0.14691682214950444,0.12284260866235992,0.00011911852293031565,0.05325367220627621,0.11646053959753412,0.21159391594078966,0.8457405127056979,1.3758268916823468,2.413525497204593,0.0012294275700320506,0.0004946686366535723,1
3,3,second price,1915.0,953.7838120104441,910.6496069478998,1.0,304.5,702.0,1304.0,8524.0,1915.0,0.1455880602852783,0.11886175854530735,0.000314070351758794,0.05520974992128516,0.1175115207373272,0.20635254410846188,0.8132255119342637,1.4267406454805482,2.9437112268006627,0.0011829922489202211,0.000503795597519414,1
4,4,second price,1899.0,906.6240126382306,871.7684283081433,1.0,281.0,652.0,1261.5,5792.0,1899.0,0.14136467486226847,0.1176446918925904,0.00012944983818770228,0.054870087686165935,0.11501942166594735,0.19831534377865445,1.003118734684785,1.5757938666857731,4.208026919514973,0.0013765438428534535,0.000719923889334211,1
5,5,second price,1952.0,930.6501024590165,879.9991775833656,1.0,287.75,654.0,1330.25,6784.0,1952.0,0.1434721236861179,0.11702598527447218,0.00013689253935660506,0.053414661142911365,0.11504248223694614,0.2049430908546652,0.8043423057389538,1.3240820666164497,2.367737535738084,0.0010040049749777057,0.00039438504957981413,1
6,6,second price,1947.0,968.7868515665126,910.1105877213652,1.0,310.5,694.0,1352.5,6600.0,1947.0,0.15052835200786915,0.12114494417570222,0.00024301336573511544,0.058228539456637175,0.12309705042816366,0.21287883945606545,0.7245637141916365,1.2866707127944328,1.959922662923366,0.0010654649858315153,0.00039007923326909885,1
7,7,second price,2054.0,933.7770204479067,893.2821859571318,1.0,279.0,658.5,1336.25,7020.0,2054.0,0.14562414946706242,0.12205048037809305,0.00011730205278592375,0.04927488395131143,0.1153190132735142,0.2095603982778936,0.8513238289205702,1.326336436796581,2.2718142301639266,0.0011668062161526542,0.0004816670556734664,1
8,8,second price,1961.0,952.9806221315655,927.5697094832473,1.0,276.0,678.0,1331.0,7963.0,1961.0,0.1476685822829666,0.12230374963392318,0.000224517287831163,0.053173563003182926,0.11803621169916435,0.21170692859039025,0.7229791099000908,1.2963690350330357,1.8722743753281577,0.0010873000836867978,0.0003966342460251689,1
9,9,second price,1964.0,950.4526476578412,894.6653320322704,3.0,297.75,685.0,1357.25,6155.0,1964.0,0.14578719300565318,0.11515980099783148,0.00042164441321152494,0.05614145161506713,0.1229948571352129,0.2091706495322165,0.7669781931464175,1.2444622240804657,2.131000627997157,0.0009000060284897547,0.00033832631900813844,1
10,10,second price,1909.0,946.8538501833419,912.4688697553701,1.0,303.0,693.0,1270.0,8200.0,1909.0,0.14787526445397814,0.12218457360094626,0.00016477179106936892,0.0544267053701016,0.11709200085781685,0.21073929961089494,0.7903614457831325,1.3782847481568818,2.350797291017246,0.0011892520132164585,0.00046667794228209727,1
11,11,second price,1967.0,932.6141331977632,933.0943931644761,1.0,276.5,662.0,1273.0,6494.0,1967.0,0.14361498761660335,0.12081241166906892,0.0001963864886095837,0.051277308894528084,0.11381567903307035,0.2043355955891933,0.7650141952391352,1.4246158416668966,2.4862981083330764,0.001165579804632725,0.00046019805794268254,1
12,12,second price,1923.0,941.7093083723347,919.1782842648024,2.0,286.5,663.0,1335.5,7447.0,1923.0,0.1449049806429445,0.1204170034238791,0.00034317089910775565,0.051945603116817764,0.11571139581928525,0.20510471006655365,0.8133937914196023,1.3390928914300315,2.1940216492753883,0.0010890935645196337,0.0004183863020147542,1
13,13,second price,1956.0,975.9943762781186,928.614603487254,1.0,301.0,722.5,1342.75,6610.0,1956.0,0.1495439019693973,0.12296573786468927,0.00016144656118824668,0.054982538506091284,0.1188000841362186,0.212698137169778,0.7827116637063352,1.322353854172026,2.0333384893078508,0.001147717918259673,0.0004343505494985165,1
14,14,second price,1948.0,968.8336755646816,991.5939288998101,1.0,291.0,676.5,1281.25,8801.0,1948.0,0.14755041429181345,0.12386867905476735,0.0003554923569143264,0.05593485833348581,0.11851611244966227,0.20134425236126807,0.8665813312327688,1.5745323635146549,3.524624489876919,0.0015316098127093954,0.0007131059307882063,1
15,15,second price,1940.0,916.830412371134,889.367435820379,1.0,281.75,640.5,1273.0,7004.0,1940.0,0.14113017933710673,0.11848639748163654,0.00016178611875101117,0.05298944208958553,0.11107972874538463,0.20154661016949152,0.7824399708949794,1.44118463365329,2.84330260512879,0.0011484439949523177,0.0004793355992011788,1
16,16,second price,1848.0,945.3046536796536,907.0662131512747,1.0,295.5,694.5,1303.0,7832.0,1848.0,0.14693584625753442,0.12039570282921486,0.00012341108231519188,0.05345500680340865,0.1211826402412342,0.20688404762810997,0.8150240045184975,1.439892699792954,2.942658475835327,0.0012449022306686966,0.0005220168456356333,1
17,17,second price,1960.0,974.2882653061224,910.3916725860856,1.0,318.0,714.5,1345.0,7811.0,1960.0,0.1508001136439411,0.12106818099165112,0.00013182177695755343,0.0588090852101607,0.12443583325499045,0.2149382497746698,0.8438668328289123,1.3605952949704188,2.606249139381108,0.0012011488989203802,0.0004993145336884976,1
18,18,second price,1907.0,989.2627163083378,934.5645588612376,1.0,302.0,703.0,1363.5,7019.0,1907.0,0.15052550605513915,0.12099484727453882,0.00010641694157709908,0.056705212417592736,0.12221967438660858,0.21693967995909869,0.708665972463265,1.2060746530944826,1.6256294973771983,0.00098875129035924,0.00034711228204332376,1
19,19,second price,1921.0,950.3326392503903,965.3924510819417,1.0,288.0,638.0,1290.0,10831.0,1921.0,0.14435541645596664,0.12206947133475747,0.00030211480362537764,0.051970181043663466,0.11464070705776867,0.20813693872488215,1.1165979381443298,1.5500706579237258,4.189577721113516,0.0015915919600918466,0.0009075631675340317,1
20,20,second price,1962.0,934.4760448521916,900.1151009672856,1.0,281.0,655.5,1278.5,5884.0,1962.0,0.14291229178130002,0.1179192074315558,0.00014407145944388418,0.052384790468702924,0.11608236863409595,0.2048562559509344,0.6922094508301405,1.265052703806258,1.768492372682963,0.0009195754793923604,0.00031299612213631263,1
21,21,second price,1977.0,928.4036418816388,879.809389981307,1.0,298.0,666.0,1307.0,6410.0,1977.0,0.14437133576570554,0.11885801071168375,0.00011075423634954035,0.05368857946177534,0.11794307281019027,0.20841707057571815,0.9198250728862972,1.4795810067315045,3.599275756056413,0.001313323326506044,0.0006368123094152455,1
22,22,second price,1989.0,960.6837606837606,937.2198468291623,1.0,272.0,688.0,1328.0,7497.0,1989.0,0.14881657559814832,0.12215876881885245,0.00013182177695755343,0.05289508053983457,0.12152222577550367,0.21289625360230546,0.7985239852398524,1.2821389091196504,2.1444560528714343,0.0011425924804046891,0.00046041596468610166,1
23,23,second price,1927.0,942.0845874416193,905.8495267512112,1.0,291.5,688.0,1325.5,9470.0,1927.0,0.1441947606443265,0.11837073979201708,0.0002771618625277162,0.053920075931533265,0.11548494190182595,0.207895973038094,0.7850451794744259,1.270348543717507,1.8382874721580509,0.0009473500804465461,0.00034032696660669015,1
24,24,second price,1922.0,914.8777315296567,914.2745405999381,1.0,262.25,653.5,1244.75,7210.0,1922.0,0.14281658056766314,0.12291111803451893,0.00013863856924996534,0.051538704509915344,0.11405298189021368,0.200214331819404,0.858946866809626,1.5504365628810437,3.3075211960537816,0.001435369677130909,0.0006484460999995291,1
25,25,second price,1980.0,968.2752525252524,936.4384133322972,1.0,298.0,681.5,1365.0,8391.0,1980.0,0.1486335120956968,0.12332936741378205,0.00016784155756965425,0.05568147167646671,0.1177792501942606,0.2087932421197224,0.7716571638771381,1.4032173144718458,2.5632694574564074,0.0012835574092886462,0.0005314953073847808,1
26,26,second price,1915.0,961.5399477806787,911.2174632067096,1.0,293.0,703.0,1337.0,6754.0,1915.0,0.1476613116520868,0.12126835324861415,0.00013749484394335213,0.05530354178252688,0.12180066245106895,0.20988798370672096,0.7890189520624303,1.4019923420076823,2.8688292155221915,0.0012656142922877257,0.0005426198669961119,1
27,27,second price,1905.0,966.7464566929134,929.0261907492144,1.0,298.0,716.0,1335.0,6777.0,1905.0,0.14949564581427696,0.1251396074064261,0.0002133560913164071,0.053316990960625095,0.12128837443381985,0.21359826140950014,0.8397136632430751,1.4756807745438505,3.0928636494961594,0.0014898454259719837,0.0006554728459141338,1
28,28,second price,1861.0,948.2718968296616,943.3260233065877,1.0,294.0,673.0,1297.0,9474.0,1861.0,0.1468491057818762,0.12324924104502055,0.00011546010853250203,0.05115592720118052,0.11832532601235415,0.20676100628930816,0.8148976432134871,1.3177218546974372,1.98003779757321,0.0011459286259012163,0.0004313445471230256,1
